PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, TOTAL_HYD, LOGP, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY
4nku,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,1.471540015055,-5.147589454323461,1.0040468094664832,1.0040468094663533,6.583237483203201,4.674339798208197,2.7258635674031625e-17,2.7258635674031625e-17,2.267363021785762,2.261039290706777,6.917835004465779e-05,6.917834914078495e-05,1.3612245859359741e-19,1.3612245859359741e-19,0.1450094458833199,0.0683935202324675,1.6863172409938025e-12,1.6863172409938025e-12,1.3636169410072072,0.4934295808971481,0.0013809690964135,0.0013808196841389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13866740235437e-11,4.1383428237940796e-11,2.338130815286188e-13,2.208410562239045e-13,0.0,0.0,5.632139621534092e-05,5.632139621530157e-05,7.030698104821333e-07,7.03050117495939e-07,0.0,0.0,2.3786369567499595e-09,2.3786355507365363e-09,5.501241093094918e-06,5.5003141375962456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.496486458200472e-17,7.256805519243797e-17,3.603074930664572,1.694184425734255,3.383351384174012e-21,3.383351384174012e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.981246677601238e-10,4.97549768878555e-10,4.841059628073214e-15,4.588631922654204e-15,5.918713591635897e-20,5.918713591635897e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.8175763351217906e-07,1.7553883294473957e-07,5.48468726959597e-05,5.484687244093568e-05,1.3422680927760049e-21,1.3422680927760049e-21,1.3940293048767043,1.3940292165740829,1.2394881625677977e-07,1.2394881616901554e-07,0.0,0.0,0.8586784009211825,0.8523547675654901,1.8805743822734798e-10,1.8787538921162327e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918099107904178,-0.0760472897151771,-69.40429929516299
4nl1,1.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.781002546399,1.3943542300471,2.1972056671427413e-13,2.193158334674819e-13,1.7541307533624384,1.7541201907916095,1.411910517098932e-08,1.4102627088842258e-08,2.7387326367618347e-11,2.72748030103318e-11,6.204669449964396e-20,6.037827913963715e-20,2.5050247123431456e-19,1.7561447380288872e-19,0.0,0.0,5.2948702518222776e-14,2.8841054396802866e-14,12.294846450345585,1.972072387823536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37634193484357e-16,1.3555098538904544e-16,6.07651862501197e-08,6.076411680378212e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728224101248044e-11,2.7172953923300428e-11,5.967573280935142e-20,5.904637146452028e-20,2.291370837894011e-19,1.6464343724314898e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1113712878246522,-0.0769312841136554,-39.073454924935895
4nnr,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,9.205262788488,4.3139508759297005,1.0378079084540883,1.0378078924488563,16.027598134807338,14.92024908199847,1.4854153731024428e-16,1.4854153731024428e-16,0.6589938458448918,0.658993278436008,1.0385182088140017,1.0385180879164029,0.0,0.0,0.0,0.0,0.0,0.0,16.879755616217615,3.049571397367566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914321137844035,0.9914321137763,2.55303859735378,2.440559483982524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078603874785314,0.0078598205375591,0.0116450645979477,0.0116450645825177,0.0,0.0,1.8376879026944412e-14,1.7595697322258522e-14,0.9196626958649426,0.919662695864942,0.0,0.0,0.6507656392050492,0.6507656392050482,6.4584716483000285e-12,6.458471645501441e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3136477822693007,-0.1239028449018621,-111.30252030470967
4non,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,1.312521751988,-3.236395719101299,0.0,0.0,7.959717467586794,7.202021062738816,3.6781444520547095e-08,3.6781444520547095e-08,3.947741227729112,3.702604107268788,1.528997608758085,1.5289976017605305,0.0,0.0,0.0,0.0,0.0,0.0,2.764672807222552,0.7430690814862719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679774503841197,0.8628833224132547,2.70981863475006e-13,2.70981863475006e-13,0.0,0.0,0.1208537794687918,0.0619858693808519,5.5293837213456286e-11,5.5293837213456286e-11,0.0,0.0,0.9077936586684364,0.8368218525688371,8.477968387690945e-12,8.477968387690945e-12,0.0,0.0,7.46870883375995e-10,4.221561291938029e-10,1.253424609913405e-09,1.253424609913405e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.915364052996935e-10,3.9153419694443016e-10,1.7745328890776926e-17,1.7745328890776926e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757935540414157e-15,7.8771113408903075e-16,2.96300267082342e-14,2.647264264070185e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163883043072469e-13,2.110948702058213e-13,2.2282264720570804e-15,2.2250722194177908e-15,0.0,0.0,0.872184333567463,0.7877971964703548,0.2207516481515904,0.2207516481498341,0.0,0.0,2.791619170020985,2.673681105544546,1.1627119951054816,1.1627119885674309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2576871331713857,-0.657006205528749,-55.42546444061067
4np2,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11422102407,0.7921313464264,2.8671126457987284,2.7815236389394307,11.391806078249184,9.582295332936267,6.241982607368983e-16,6.236584791065338e-16,6.197232744254852e-07,5.994206268036319e-07,4.788462144399863e-16,4.788280022835122e-16,0.0,0.0,6.20210458340491e-14,6.159284564560392e-14,6.23999462567613e-08,6.23999462567613e-08,3.0028663197021976,0.9465851616328412,1.8987758553774185e-12,1.8987758553774185e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.269973278067793e-07,3.269874589171831e-07,0.8508121153321485,0.7820142153281504,3.835093229463978e-20,3.835093229463978e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0617317936532e-10,5.72289549175754e-10,2.05897234327782e-16,2.058956797329956e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0966363978485216,-0.0206291485463493,-45.18349882494275
4np3,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.795234311002,-0.0721120729152998,3.2547289947053506,3.178600061739478,13.4047414648831,10.434689757366742,1.0900574120875917e-15,1.0894709174676417e-15,2.2243130885194666e-07,1.9104596424379025e-07,4.557451394121695e-19,4.503310579896681e-19,0.0,0.0,4.308207852231503e-13,3.9767241881329097e-13,4.45266786103089e-09,4.45266786103089e-09,2.3607652685330858,0.7459184847133364,2.2333768386462888e-10,2.2333768386462888e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906163686662167e-10,1.1643792200968408e-10,0.3673914716856256,0.367391460613432,1.34556883019533e-16,1.34556883019533e-16,5.743623939390796e-07,5.743603436495073e-07,0.8230384533748029,0.7887425510334628,4.098368131146143e-20,4.098368131146143e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1328476146639603e-09,2.084563604580653e-09,5.21009265487577e-21,4.48125661829552e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703050782679533,-0.0187202205273325,-46.6388178289324
4np9,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.7473044484539999,-5.18441446704,5.090378984250239,4.086633804418818,4.626700727452789,3.760612372846088,5.81700728361376e-08,5.81700728361376e-08,3.490239616140604,3.2640566260678403,1.6805370458259306,1.680537045825913,7.052847032764798e-08,7.052847032764798e-08,0.0,0.0,0.0,0.0,1.4025446958877137,0.2539653941901179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963894318531948,1.9601456629131568,5.436804097425896e-06,5.435332920570415e-06,3.70383673522946e-17,3.70383673522946e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3574765104393656,0.3574607614447493,2.113430391758619e-09,2.113430386870734e-09,1.1406639183411677e-17,1.1406639183411677e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0172677531532663,2.8354237975394203,0.5545612430491826,0.5545612430491651,7.04207507270059e-08,7.04207507270059e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3004964351659174,-0.8382059935218266,-35.276500766226846
4nra,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0538439264940003,2.4149540697538003,2.4004315883090248e-18,2.4004315883090248e-18,2.9101036698748604,2.9100902511373565,1.4014477012484522e-09,1.4014477012484522e-09,1.9175737696831248,1.9175737379608149,5.81021723544635e-08,5.810217235446258e-08,1.0279555921013725e-15,1.0279555921013725e-15,0.0,0.0,0.0,0.0,8.999118419626097,1.9195562524236467,1.000000473032458,0.9999999782304244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.164737432157357e-07,5.164737429032483e-07,5.0179811692234106e-14,5.0179811680263053e-14,8.275123165568005e-20,8.275123165568005e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671845909970892,0.9671845592752658,5.80610826271095e-08,5.806108262710874e-08,2.1299306788297738e-17,2.1299306788297738e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999948644051826,0.9999486009399094,-0.0370979544897315,-0.0349992794847997,-46.06359673779925
4nvp,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.950208519096,-1.4169473600516005,4.193441980112174,4.1927954204424704,7.936329958718455,7.921122548994724,7.493306072323822e-09,7.493306070683389e-09,5.022615318215321,4.615283017700969,0.992829893146073,0.992829893146071,9.927990894380617e-14,9.927990894380617e-14,0.0,0.0,9.658585580501656e-12,9.658585580501656e-12,9.495020424214337,1.381746228280028,1.965285826029685e-09,1.965283854864029e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813997523932558,0.4813997523361891,0.8733639342826911,0.8733556945555364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908869954130808,0.9908869949962344,0.9913514242896992,0.9894115329648056,1.5192320718851604e-18,1.5186482087387421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345275999992426e-08,5.060195891891871e-08,3.0725570782849564e-08,3.072557076917213e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793011789891989,0.7710854227390876,2.660631105860444e-10,2.660631093343504e-10,1.7805499859718502e-22,1.7805499859718502e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.9708324253139275,1.6285677808282717,0.9859077026528584,0.9859077026528572,9.905018716120961e-14,9.905018716120961e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4949243706140969,-0.3062823948321326,-89.40242569521111
4nxu,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,1.31802870255,-3.728309776055699,4.108096377983163,3.108194750457008,7.531330293026855,6.6091958721967865,3.74604579734052e-21,3.74604579734052e-21,3.6735655600468338,3.653698256868126,1.3366258266344009,1.336625825305077,1.7458832235765607e-21,1.7458832235765607e-21,0.0287314642550133,0.0287314642550133,1.0807221419231432e-10,1.0807221419231432e-10,3.6718797141686585,0.8316941914255898,9.931755537330315e-10,9.931755537330315e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1797911014532808e-11,1.1369155343232978e-11,0.6619455065521405,0.6618308204847675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.506973266547154e-13,2.5062239700350054e-13,1.742399988876169,0.9115683221270828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.868921297802593e-15,5.8891957411654555e-15,1.7775156047464328e-07,1.603122089328414e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4257439198840687e-09,1.2683855557229796e-09,0.2435158031480077,0.2435158031480044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474728289063,0.0054747282864428,8.480505131451283e-17,8.469680043589346e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350500104795353,3.342714626265013,0.0604431056758795,0.0604431056758795,1.7458832235765607e-21,1.7458832235765607e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.375635689990721,-0.7667385116802875,-65.89509520222009
4nxv,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,1.312521751988,-3.236395719101299,7.030513154743348,5.984864172559201,5.063566391914759,4.404448060098104,7.534022488814842e-21,7.534022488814842e-21,4.858275700493975,4.692507027194003,2.1487345553050883,2.1487338396236817,3.897482035314542e-21,3.897482035314542e-21,2.7378398397914665e-05,2.310904169125954e-05,0.0008830169779815,0.0008830169779815,2.902877910798604,0.8277890838987403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8375750435634172e-08,2.800259786790495e-08,1.56698291084355,0.9668140201384432,0.0,0.0,9.530032150004796e-12,9.478286596491407e-12,1.021037606140753e-08,7.038152736113663e-09,0.0,0.0,2.510166406397547e-11,2.1966613888094127e-11,0.0753970043814022,0.0751703679374794,0.0,0.0,2.5260809149588023e-09,2.526050797030345e-09,0.013116753237733,0.0131167411295758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2853712879162174e-13,3.276316967484846e-13,1.9202137968664e-08,1.919534260030153e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761528038504547e-09,1.2761338925780231e-09,4.0099499450841084e-14,4.0098523383919874e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2843342107605644e-08,3.2789182780273524e-08,2.8630629299508156e-17,2.288764814137049e-17,0.0,0.0,0.0003756492597193,0.0003756344431229,0.9104764029244156,0.9104764029240798,0.0,0.0,3.1941452459478907,3.1346132864018927,0.3039234174816633,0.3039234174816633,3.897482035314542e-21,3.897482035314542e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1209307034584994,-0.7027072042958437,-65.80126231762948
