PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
3oku,0,0,1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,3,5.3698724544288,3.0584888902083,94.84
4gql,0,3,4,23,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,4,4,0,0,52,18,8.124388435577,3.7435760594729,257.52
5jsq,2,1,1,7,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,2,2,0,0,0,21,7,2.173686549868,0.2401194535145,158.79
3zhx,0,1,2,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,25,6,5.397367657227,2.5632108813596,113.54
5nea,0,0,2,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,16,2,2.11422102407,0.5804442579291,94.57
2j7g,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,2,0,0,18,3,0,-3.618277301527,140.12
1mrs,0,1,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,2,3,0,0,22,5,0.742454736202,-3.24020754219276,181.33
4mq6,0,1,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,0,0,28,6,4.159106893411,1.390101120182,125.91
3juk,0,2,0,4,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,8,2,4,0,0,36,9,0.900815760959,-7.11722640843116,316.82
4psb,0,1,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,25,1,3.003319210745,-0.7296011515358,106.89
5jfu,0,0,2,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,46,13,9.68122773444,6.3018817593526,132.01
4dld,1,2,1,7,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,21,7,3.006567040168,1.5001893389135,153.72
3tay,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,7,1,2,0,0,23,7,0.339841940879,-5.1058432423063,188.84
4w9d,0,0,2,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,0,0,29,6,4.581433315288,2.2316860518615,95.67
2hu6,0,0,2,13,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,0,28,4,3.963971040551,1.1313807227636,100.13
1w9v,1,2,1,11,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,1,0,6,4,0,0,48,10,3.397312194926,-1.5958726547588,295.72
5l4j,0,0,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,17,2,3.1782799115,1.9777748063232,82.98
4xtz,1,0,2,10,0,1,0,0,0,0,1,0,5,0,1,0,0,0,0,3,0,2,4,0,1,0,38,10,3.137471411742,-1.4475785472107,247.61
1d9i,1,0,1,14,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,0,0,0,33,7,4.45377456344,0.9252209121058,143.12
1p1q,1,1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,2,0,0,13,3,0.711674652741,-0.3384452374618,106.1
6evr,0,0,2,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,4,4.022347692888,1.2675411834342,109.16
5th4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,0,0.879257506096,-1.3481533794768,55.56
5eqp,2,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,19,2,2.561161713175,1.8696781614892,21.77
6g9x,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,10,1,2.230496536908,1.8888836270096,78.93
4x48,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,26,7,3.809088008718,1.5438183806173,125.04
2v57,0,0,3,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,2.859293198432,1.5418867035744,64.93
6j0o,0,0,4,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,31,6,5.468212625637,3.5425399425337,104.32
3juo,1,1,1,8,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,17,3,3.055319092039,1.6526133380683,68.77
3mjl,1,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0.409912868457,-0.1780046241826,55.95
1nvq,1,0,5,16,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,3,1,0,0,0,36,2,5.273373285631,2.6159886491314,94.26
2ax9,0,0,1,11,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,21,5,4.565893184595,1.5040399475748,95.15
5lso,2,2,0,8,0,0,0,0,0,2,0,6,3,3,1,0,0,1,0,0,2,1,6,4,0,0,57,11,2.632191710827,-4.3296339487406,378.73
2h21,2,1,2,7,0,0,0,0,0,0,1,0,2,3,2,1,0,0,0,3,0,3,0,2,0,0,27,7,2.604605865823,-0.5349267032981,227.13
4o09,0,0,2,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,28,3,5.8112798493458,4.5457794225722,51.1
5a6k,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,1,0,14,1,0.765254306272,-2.4937394282434,111.83
6g2f,1,0,4,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,24,2,3.139794105115,2.8374877650951,57.99
1det,2,1,1,3,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,1,1,3,1,3,0,0,24,4,0.81252566378,-3.6056304560393,220.08
6h1d,2,1,2,6,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,3,0,3,0,2,1,0,26,7,2.102126846483,-1.0374057226381,213.63
4zzd,0,0,1,6,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,2,0,0,0,27,5,2.101424424322,-2.8944856361312,155.05
1lbk,1,2,0,3,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,2,4,1,0,20,9,1.007847359438,-1.2506916801016,204.9
3mf5,0,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,4,7.678790587101,7.3561141525346,68.37
5dlx,1,0,2,14,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,1,0,0,0,35,7,4.904782705225,3.1579012186644,83.62
6czb,0,3,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,2,7,0,0,29,8,0.900815760959,-5.11073349180176,299.67
4ayu,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11,1,0.8915718466,-0.0314710780693999,60.44
2cej,1,0,3,24,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,2,3,0,0,0,45,13,8.415131504738,3.0925737821569,141.43
2hb1,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,14,4,1.354583450417,0.4072167008091,117.73
5h9r,0,0,2,8,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,9,0,0,1,0,34,6,2.352407255407,-3.2265674932333,216.08
4rlu,0,0,2,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,19,3,2.859293198432,2.4806871764603,77.76
3v78,0,0,3,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,5.264105277,3.6461392736409,55.28
2q2a,2,1,0,3,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,0,2,0,0,12,6,0.833195194263,-0.296212303601,131.41
1w3l,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,14,0,0,0,0,32,7,0.499786687899,-6.8591154566546,240.25
4n8q,0,1,1,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,11,1,1.770645255407,0.8837756392349,66.15
4yha,1,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,14,2,0.621800833299,-1.5323779595888,142.65
1fh8,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6,0,0,0,0,17,2,0.339841940879,-3.6733413620788,115.99
6nsv,0,2,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,5,4,0,0,55,17,3.528918193801,-1.7813637432772,241.69
3tmk,1,5,2,11,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,3,0,5,2,10,0,0,55,16,3.019675852048,-7.41191317952746,504.51
4zzy,1,0,1,15,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,28,3,4.702876052683,2.429695246479,67.84
3b7u,0,1,1,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2,0,0,21,7,2.410605688158,-0.2442220649514,118.56
4kz7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,1,2.436222422596,0.4528470625624,66.43
6hza,3,0,1,19,0,0,0,0,0,7,0,6,11,0,0,0,0,1,0,0,7,0,6,0,0,0,60,21,5.761286405533,-1.0665792505948,415.39
5zvw,2,1,0,8,0,0,0,0,0,2,0,5,3,3,1,0,0,0,0,0,2,1,5,2,0,0,40,19,3.389597643275,-1.8101953637914,297.14
5mn1,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1.366873007661,0.5437247023572,38.91
5j0d,1,0,2,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,35,6,4.777173328804,2.9224898605606,81.54
4ibf,0,1,3,11,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,31,6,4.278011861499,2.4764060897753,154.22
3djk,0,0,2,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,38,13,6.044179284965,3.0497583546104,132.01
3w9k,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,12,6.513829107512,6.172563941081,40.13
1b6l,1,0,1,13,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,2,4,0,0,0,39,7,4.705046260104,0.3796592224003,164.29
3ge7,3,0,0,7,0,0,0,0,0,3,0,1,2,2,0,0,0,1,0,0,2,0,1,0,0,0,26,6,2.616691296005,-0.0159041783347002,121.69
4u5n,3,0,3,19,0,0,0,0,0,0,0,4,0,7,2,0,0,0,0,1,0,2,3,0,0,0,45,19,6.283631099637,0.1665652791196,215.5
1hpx,0,0,3,21,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,2,4,0,2,0,46,14,7.274711743846,3.2032743280543,200.56
1msn,0,0,3,22,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,3,0,1,0,41,9,7.291959760275,4.1980583684695,144.27
6ftw,0,0,1,17,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,31,5,6.825637078642,4.7575669141098,84.99
2v7a,1,0,2,13,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2,0,0,0,35,6,4.441133500854,1.6818786655539,91.04
3kdm,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,21,0,4.5639842225868,3.1918824129392,37.3
4zzx,0,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,5,2.236381390517,0.3098086111637,72.63
5yas,0,0,0,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,11,2,1.757338974342,-0.0976284563179996,40.46
4bqg,0,0,2,11,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,17,2,4.042267566074,3.7891323416428,49.69
1n1m,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,12,2,1.684641920438,1.1460232397254,47.95
5dqe,0,1,2,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,17,3,3.970568775621,3.4792314640526,52.16
1xk5,4,3,2,9,0,0,0,0,0,2,1,2,2,0,4,0,0,0,0,2,2,6,2,6,0,0,54,13,2.673652695893,-6.9004926485283,429.4
3qaa,0,0,2,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,3,0,0,0,41,14,5.704337344086,2.6641047264091,141.24
4cst,0,0,2,14,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0,27,5,4.689125792486,1.0316998310169,123.17
2r59,1,2,3,18,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,2,0,0,35,12,5.724380006454,3.3872069226294,146.81
4cwn,0,0,3,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,25,4,4.177321900982,2.8752218365546,88.08
6pi6,2,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,14,4,2.06535428842,0.0792609681118001,81.1
1vyg,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,14,8.2943640459916,8.1689731484236,40.13
3f5l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,23,4,0,-6.1902742645162,189.53
4ryd,3,0,2,22,0,0,0,0,0,7,0,4,11,0,0,0,0,1,0,0,7,0,4,0,0,0,55,25,7.132004877507,1.1880977943918,357.19
4f2w,2,0,0,3,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,1,0,0,1,0,20,4,1.105096247151,-2.31474985549,114.68
2r43,1,0,4,24,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,41,10,8.09533005453,3.4708809610996,160.17
6bhv,1,2,3,11,0,0,0,0,0,0,1,2,2,0,4,0,0,0,0,3,0,6,1,4,0,0,44,11,3.469463244596,-4.3918230199131,340.91
5nxo,0,0,2,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,4,4.29405751963,2.0731726242763,114.36
1efy,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,20,3,1.838241438568,0.0557288698573998,77.04
2e7f,1,2,1,7,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,3,0,2,4,0,0,33,9,2.082493209134,-1.5457732582034,205.75
2xye,1,0,3,28,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,4,0,0,0,51,18,9.815757189985,4.3407411248994,150.3
1ebw,0,0,1,15,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,4,4,0,0,0,46,19,6.329901748626,1.8846201885814,175.32
3ijh,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,2,0,0,20,6,0.842320960219,-3.8247484742596,159.74
5cap,1,0,3,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1,2,0,0,0,29,7,4.550505521369,1.9553225239289,121.52
1w13,1,0,2,13,0,0,0,0,1,2,0,2,3,0,1,0,0,0,0,0,1,1,4,0,0,0,33,12,4.153256956413,0.0233962117953002,196.62
5ldm,1,1,2,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,3,0,0,23,4,1.068927219732,-2.8677216933767,202.79
4aci,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,13,5,0,-2.1729967834968,140.62
6d1j,0,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,18,2,2.4146175278,0.7055418778129,102.1
3djx,0,1,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,3,1,3,0,0,21,4,0.402612795323,-3.01717220563176,188.11
4i3z,1,2,2,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,5,0,0,27,6,1.31802870255,-3.7283097760557,261.96
5f61,1,0,3,16,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,2,0,0,0,37,8,5.585742867455,2.9144283893107,112.07
4io3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,9,3,0,-0.7563495893944,107.9
4zx3,0,0,1,10,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,19,4,4.202058981369,1.0754552584504,78.43
4m13,0,0,3,12,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,1,2,0,0,0,26,6,3.785240240906,1.1108501813036,125.26
3oy0,0,0,1,11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,6,5.311962068733,2.7541107180635,97.64
4jia,1,0,3,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,31,5,4.890974166958,4.2342090030524,59.65
1nhz,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,32,3,5.5002692130968,3.7609211078505,40.54
3gy3,0,0,2,15,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,2,2,0,0,0,0,25,10,4.696008699773,3.4620173061448,118.2
4sga,0,1,1,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,34,8,3.981861416516,1.160262829973,138.95
6gdy,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,10,4,0,-1.0159965390766,97.33
5v0n,1,0,4,20,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,4,0,0,0,47,9,7.107887562999,2.4757003492651,136.94
2x8z,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,14,3,1.850168319657,0.7394174395466,99.24
4u0f,0,0,3,12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,22,2,3.810459728046,2.6235249292255,78.01
6gnm,0,0,2,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,18,2,2.540306485364,1.8005772824524,97.99
4b0b,0,0,2,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,2.891921342751,2.0133268811158,48.14
3gqz,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,18,3,1.801027920592,0.3920221521363,77.51
2pgz,1,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,22,5,3.425855457091,2.170731971646,57.04
1dgm,1,0,2,2,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,3,0,4,0,0,0,0,19,2,0.819825736914,-2.5983914759687,140.79
7upj,0,0,2,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,34,6,7.159724012313,5.3146543255665,101.08
6rot,0,0,2,15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,32,9,5.11077979916,1.433562279389,124.19
5vc3,2,0,3,15,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,0,3,0,0,0,0,36,10,5.196640358743,3.6821352463573,85.28
2pv1,1,2,1,14,0,0,0,0,0,0,0,7,0,3,1,0,0,1,0,0,0,1,7,4,0,0,66,24,5.604696980447,-0.734643617133699,349.39
4ddk,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,12,1,1.768356208318,1.2687859406342,58.59
5wij,2,0,1,13,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,31,8,5.162342473962,2.3868393797053,94.23
2glp,0,0,2,10,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,0,21,3,4.800071307438,3.6985254776012,94.81
5voj,0,0,2,24,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,6,0,0,0,53,9,8.7186517402338,3.0583003736841,203.6
1x38,1,0,2,6,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,20,2,1.908126668818,-1.2229665211612,99.99
5nxi,0,0,2,12,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,21,4,4.283761879099,1.6385948533327,123.09
2w67,1,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,1,0,0,0,14,1,0.211887964842,-3.5224503663488,106.4
4rfr,0,1,3,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,2,0,0,21,1,3.16089908273,2.423908036632,121.05
4bi7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0.249101482818,-1.4386188442228,122.36
4kwf,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,2,3.497266624568,2.5050970487877,37.38
3t09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,12,1,0.249101482818,-3.0479639142784,107.22
4dcs,2,2,1,5,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,3,1,5,0,0,28,6,1.312521751988,-3.2363957191013,276.88
1x8r,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,7,0,0,25,7,1.191209255206,-3.1177707388174,264.95
2e9u,0,0,2,13,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,24,0,4.38764887932,2.634491579239,85.37
5uoo,2,0,4,16,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,33,3,4.68363788621,2.5862315392329,88.45
4pvy,0,2,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2,0,0,0,26,7,3.475379293794,0.0918531631304002,180.15
2r75,2,3,1,7,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,4,1,7,0,0,38,9,1.971536103263,-3.8815815336559,348.52
1o3f,0,0,4,17,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,25,3,5.393806074206,4.8517297855815,85.89
6qlu,0,0,3,16,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,1,0,31,5,4.879367065502,2.4165747989881,125.93
4k4j,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,4,5.3074517933306,5.1530463150772,40.13
5aqz,0,0,2,4,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,3,0,4,1,0,0,0,22,3,1.44621194387,-3.088756689804,169.74
3f37,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,2.007122275844,1.9082777417941,20.23
3k5v,0,0,3,16,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,1,0,0,0,27,6,5.034950463014,2.9935866782547,90.13
5fol,2,0,2,5,0,0,0,0,0,0,1,1,2,3,2,0,0,0,0,3,0,3,1,0,0,0,27,6,2.371270147246,-0.990873081133099,177.3
1sv3,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,11,2,1.838241438568,1.420346394706,49.36
3l4u,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,9,0,0,0,0,22,8,0.94245916869,-5.416469073697,220.87
2qwf,1,1,0,6,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,2,1,2,2,0,0,24,7,1.896450473432,-0.4530739687183,162.41
6nu1,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,1,0,7,2,0.668005418559,0.2529209955956,106.57
6pvv,1,5,2,7,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,11,0,0,39,12,2.065333151004,-6.3100740240927,439.47
6i5g,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,23,12,6.3667770984934,5.4481168818782,57.2
6n3w,2,0,2,11,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,1,0,3,2,0,0,0,31,7,3.125058250493,0.0773190592774999,173.81
6efj,0,0,3,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,22,5,3.912973102615,2.6484669912229,95.59
1d4l,0,0,2,20,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2,4,0,0,0,43,9,7.760352499437,4.02415709952,159.44
5chk,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,18,3,3.125783761136,2.9646880542399,81.59
6mh7,2,0,4,18,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,33,5,5.918626569148,4.3871583159112,73.49
4cps,1,0,3,26,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,1,4,0,0,0,53,13,9.229781927947,3.6584168313487,163.19
4nnr,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,1,1,0,0,57,7,9.205262788488,4.3139508759297,184.68
1g7q,2,2,0,10,0,0,0,0,0,2,0,5,3,3,2,0,0,0,0,0,2,2,7,4,0,0,57,22,3.700000015799,-3.6830437718162,398.12
5u0e,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,14,2,2.17090195575,1.0458677345202,86.49
5hvs,0,1,5,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,2,0,0,33,5,5.203820259315,4.4398733976035,113.19
2web,0,1,3,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,38,13,6.583773975044,3.81159881313954,143.67
6hzb,3,0,1,19,0,0,0,0,0,5,0,6,8,3,0,0,0,1,0,0,5,0,6,0,0,0,58,20,5.947617033907,-0.2684367487742,379.39
2uy5,4,0,1,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,16,3,0.637973426136,-2.116289657267,81.05
4deu,0,0,2,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,20,1,2.789407968182,2.0694461725518,86.99
