PDB code, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
2wbg,6.98709310743292,4.98222653744065,11.8047030917382,8.33946774239191,9.64921011902167E-15,9.64921011902167E-15,3.76298227215654,2.87650717361019,3.98478768193415E-07,3.98478768120104E-07,0,0,0,0,0,0,9.90414408639173,1.26872141275645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25684777213226,2.67615869577914,3.77442477896079,3.33540012841854,6.75128566015E-18,6.75128566015E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63922104497514E-12,7.52139474925716E-13,2.92774829262735E-07,2.92774829262733E-07,0,0,3.28717664223646,2.46772015011407,4.02569645146075E-11,4.02568995670195E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16942631174821,-0.0006499825608863,-171.350383065655,94.7056755673791
2pog,4.992738566587,4.99268191769463,4.52322871450755,4.00297220524627,0.872008477234625,0.872008477202919,0.837268655929671,0.837268468401074,8.06851565489139E-20,7.8875577683606E-20,0,0,0,0,0,0,31.2797157379875,3.22027803131127,1.00003578283071,1.00002885192477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00005657055125,1.99999992328387,1.34277230698465,0.823210149038652,0.871982498050954,0.871982498041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769151243688565,0.769151056446282,5.56343969999315E-21,4.13129235052485E-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204274973165787,-0.0367011860702912,-167.890239612862,71.5797247423877
4pcs,5.41878745720498,3.21493494803053,8.95723062028374,6.96911979938129,4.75454286812519E-07,4.75454286812149E-07,1.79137290035391,1.19422273929465,1.00034202159774E-12,1.00034150544184E-12,1.45358977797715E-08,1.45358977797715E-08,1.41151954625844,0.817133476505749,0,0,9.68103947967462,0.98165874663821,1.00450561262202,0.999757892060816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436534107365545,0.000436510037020331,1.80958187101466,0.974405144257584,1.46313047657088E-13,1.46313047657088E-13,3.99597504050458,1.99982646566676,2.22902321964475,1.92149429583233,1.26488777006811E-15,1.26488662742423E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62797276010825,1.06617536581398,9.99950182086621E-13,9.9994980281572E-13,2.95211025265763E-16,2.95211025265763E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848173919649091,-0.0516659507342142,-104.436730724059,51.6441342894784
1E+066,0.435516073811764,0.435513814654983,6.14080516341431,5.89489381878834,1.02910602309212E-08,1.02910602283089E-08,9.42648773566498E-08,7.5947749951567E-08,0.853820378139003,0.853820377501231,0,0,0,0,0,0,24.026226192564,2.13576035094074,4.9440279123263,1.99989276231434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78083254764917E-08,8.78083254030805E-08,6.93718371824377E-08,5.2719859575857E-08,2.85046815687569E-20,2.85046815687569E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24492748428257E-13,7.2429027024078E-13,7.56795120840561E-14,7.54962487506397E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451979319331481,0.451954834601247,-0.0228120382323176,0.00198176891443914,-195.519415185265,99.4239429414789
4jsz,0.000420475324177561,0.000420475297893724,6.02263979530689,4.95193090192021,0,0,0.800660246157753,0.800660236826265,0,0,0,0,0,0,1.00019616549414,1,0.0466536578194602,0.0413877432501942,2.47154748999809E-10,2.42895848134533E-10,0,0,0,0,0,0,0.000420387794842652,0.000420387770712853,0.581663722334219,0.566112810089616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131342212938193,0.131342203705974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118909156709048,0.0280996865204194,-61.2176375672015,27.5812923258295
4wiv,3.52695357105928E-12,3.52695357105928E-12,1.25204284198743,1.25203099445889,0.00219620376024286,0.00219620376023705,1.88829511790664,1.88829511763233,2.1874156691105E-06,2.18741566911034E-06,5.44716288777366E-13,5.44716288777366E-13,0,0,0,0,19.9515427092192,3.38688145206145,0.000797897169711146,0.000749559525576902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30631317936772E-16,1.30631317936772E-16,1.08952525740965E-13,1.04306095738018E-13,2.27739682015063E-13,2.27739682015063E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905901437313132,0.00905901436446287,8.81822120533246E-07,8.81822120533229E-07,1.24157706299108E-13,1.24157706299108E-13,1.21751565822602E-15,1.14281264215287E-15,0,0,0,0,0.980354364169709,0.980354363904345,1.30558677634765E-06,1.30558677634764E-06,3.99550873365762E-16,3.99550873365762E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181973556258863,-0.0277759704646667,-138.53000743395,62.3211278526216
1qf1,6.49348207170257,5.50778962957066,14.7169848230177,10.4167686383928,6.94740872677796E-19,6.94740872677796E-19,3.41720533828636,3.2405074410155,0.000857249830563309,0.000857249830160972,0,0,0,0,0,0,18.4356618265495,4.23574280739919,2.36156479555639E-06,2.3615475543574E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597461817547142,0.00595202356658821,3.93978088317982,1.94917488545018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034715491241979,0.00321092526017903,0.973511689756934,0.971656141845099,6.94740872677796E-19,6.94740872677796E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47854446571736,2.30276328329671,4.09021156305347E-09,4.0902113896937E-09,0,0,0,0,0,0,0,0,2.10685536016792E-05,2.106516599989E-05,1.516527850105E-10,1.51250758606826E-10,0,0,0,0,0,0,0,0,0,0,-0.822948853245168,-0.593260365274116,-192.54537020743,100.285202209456
3ebp,0.305570536732955,0.305570302216344,4.01392524801008,3.76499660038869,2.65461513863452E-20,2.27698916099902E-20,0.000105370006952939,0.00010536679109775,7.85332620134651E-10,7.85300820029636E-10,0,0,0.113677607644554,0.0878666487661895,0,0,15.2840339485272,1.92650467289678,1.96250050801179,1.00074492041444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24850159495818E-14,2.24555469198689E-14,1.96202534459003E-13,1.83582658926736E-13,0,0,3.12934265216831E-15,3.03938870700664E-15,0.114657968415778,0.114654640731498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18694828280693E-09,8.13906075483049E-10,3.55079875432394E-15,3.55079875432394E-15,0,0,5.43046555995121E-10,5.42119113154886E-10,1.15943955662118E-17,1.15943955662118E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28341050771233,0.99804071016081,0.404904999407333,0.0217499696534534,-143.422117477404,72.2472254724542
3ivg,4.19368552232131,4.19366299233668,10.3314038747164,9.48110573835023,9.82200612229789E-11,9.82200606419682E-11,5.5695276531659,5.04621244303026,2.38742058793787E-10,2.3873823528998E-10,0,0,0,0,8.5588428984351E-08,8.5588428984351E-08,17.8258643776218,3.1099216116973,0.000689663850320639,0.000689663797687307,0,0,0,0,0,0,4.25981708413684E-05,4.25981702334722E-05,0.517500849887623,0.517500844121837,2.09776889073552E-17,2.09776889073552E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81388687005953E-07,2.813884821548E-07,2.29556309704318E-19,1.96311967405302E-19,0,0,0,0,0,0,0,0,0.961175874015427,0.961173518611096,1.07966199785213E-18,1.07936651310625E-18,0,0,2.52305728266673,1.99975614079505,2.38715319729693E-10,2.38712063228613E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.790262353185111,-0.218122401070548,-219.670644528983,118.044270093458
3qqs,8.05091242815042,5.0530856105988,1.99630498850748,1.99594977106774,1.40138022778643E-11,1.40137938806708E-11,1.15964746054692,1.02569108460591,8.44207305201458E-07,8.44207305189476E-07,0,0,0,0,0,0,18.3413654252891,3.90985193946577,0.000314311642472184,0.000314310589267972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51919156494712E-09,3.46455060835751E-09,7.74664687254352E-11,5.25210251245979E-11,1.13084547675924E-19,1.13084547675924E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566930212408886,0.559902745091394,1.16946748372671E-17,8.56883693238092E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39579350095477,-0.477062669397269,-131.671576921217,68.3616301159104
1eby,3.07891080895481,2.98066953142012,27.6696830999532,24.7748105054392,0,0,1.81248529718899,1.81236267254222,2.16106335720768E-15,2.1610451848406E-15,0,0,0,0,9.96889672698004E-10,9.96889672698004E-10,29.7877374472589,5.2717809539995,2.12011021667462E-14,2.12011021667462E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98058564262431E-12,8.96340303298005E-12,1.96140908393259,1.96105259217692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963982981679178,0.963982192757002,4.1045643312086,3.33127287696461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48380974474509,1.48380708934172,1.0360902373647E-17,1.03558650194914E-17,0,0,7.0039940705058E-06,7.00291315097291E-06,1.74998507940761E-20,1.44530626971306E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295329835792977,-0.11746944926738,-323.074562783672,153.803414858028
3o9i,0.936460492895098,0.936456370850985,18.3042988335646,15.8060730318282,0,0,2.77091247576256,2.75396994492795,4.95982957796654E-10,4.95982957746671E-10,0,0,0,0,9.26770714310726E-10,9.26770714310726E-10,23.7079400945622,4.77687080913678,1.96697452978004E-13,1.96697452978004E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39667835546696E-15,2.33554175670256E-15,0.653256825772219,0.653226590888247,0,0,0,0,0,0,0,0,5.39581174974907E-18,3.21891875912085E-18,1.35332271094534,0.748425819130402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231580423939233,0.23157760453285,9.93533043033745E-21,9.90468711836541E-21,0,0,0,0,0,0,0,0,1.6889538963929,1.67234336594317,9.8370520025741E-20,8.81638754464605E-20,0,0,5.18269188024279E-08,4.78331290673221E-08,4.53228067413959E-15,4.53227962852634E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249349050961682,-0.0639874790647418,-293.380956547005,133.856060326771
4ivd,3.3794882071532E-11,3.36842539341227E-11,11.4267172443417,9.2675333679453,0.102705717105283,0.102705717105283,1.47086261655015,1.47086261208538,4.52378869211148E-10,4.52378869211111E-10,0,0,1.97770085841117E-10,1.97770085841117E-10,3.17269136536632E-14,3.17269136536632E-14,12.1316991440708,2.49593574628499,0.00175419957121153,0.00175419957121153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637306511012E-14,2.39001279435871E-14,1.00014417519895,1.00014413351515,3.56763440512216E-08,3.56763440512216E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24821635563719E-17,6.88235555761747E-17,1.00120218633768,0.969822441328355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59570209412771E-08,2.15684979547505E-08,1.64368411108285E-23,1.64368411108285E-23,0,0,0.999972078842824,0.999972078842711,5.69700295855563E-18,5.69699834235427E-18,0,0,0,0,0,0,0,0,0.114043061316319,0.114043061316231,4.52375556940729E-10,4.52375556940729E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33166950153606,-0.0439394338350921,-188.832168633198,93.2360599772698
3b1m,1.27467035246423E-07,1.27465772924208E-07,7.86444515627395,5.96386633680085,3.04187860630138,2.9550376577793,3.40303007322682E-08,3.40066584059224E-08,2.90204115086873E-08,2.90204115054229E-08,7.44443239992374E-09,7.44443239992374E-09,0,0,5.1186490577846E-06,5.1186490577846E-06,32.0951337280566,4.3745174704224,0.000522281979069095,0.000511007786790344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97892683792387E-13,1.97869758440882E-13,2.88304360833628E-09,1.46530665985694E-09,0.262879843975667,0.262879843975509,0,0,0,0,0,0,0,0,0,0,0,0,2.61659603992267E-18,2.41578771501002E-18,1.64343518202928E-06,1.64208341940263E-06,1.0832192625615E-08,1.0832088898756E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99401739443009E-08,2.99284357300088E-08,3.45222350404323E-17,3.45219153377642E-17,4.03010735454655E-12,4.03010735454655E-12,1.41134481882446E-09,1.41109645081481E-09,5.82623209525779E-18,5.82497850850805E-18,5.87383768227213E-19,5.87383768227213E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235854591648736,-0.00487960855712733,-237.795876967343,108.709073636745
3zt2,3.01596571048854E-06,3.00842008371262E-06,9.85253307529493,9.54871498883949,7.07383532314917E-12,7.0738350972309E-12,2.33536215607675,2.25178176474887,2.05698463823984,2.05698463823984,9.37052773842802E-24,9.37052773842802E-24,0,0,1.70673403003586E-11,1.70673403003586E-11,17.3738164316768,3.31889099599666,0.391498389265938,0.391435496744693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02699174505741E-08,6.01132004848418E-08,0.0258920684211422,0.0258920684211422,0,0,1.66261989833907,1.66091465887716,0.101578976904862,0.101578976904862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136266949451754,-0.165870809809386,-142.28804105983,70.1497121907489
3nw9,1.01188893637265,1.01188892454552,13.808565229714,11.7832761515425,6.24577072573381,6.24577072573157,3.53940149724283,3.53909118390644,6.55878448023386E-09,6.55878447669829E-09,5.96026275984709E-22,5.96026275984709E-22,0.000732693889117815,0.000399703766303281,1.00000091968282,1.00000000000225,16.6635824862615,2.83613068824351,2.80500049089542,1.64344597744789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27921657346469E-07,3.26439328764434E-07,3.49184005461946E-11,3.1444353887564E-11,0.704681897748632,0.704681897748632,1.18293918353558E-12,1.18169705303327E-12,0.787178701172842,0.622530341256938,0.983819931221758,0.983819931221758,0,0,0,0,0,0,0,0,0,0,0,0,3.12253568040913E-09,3.12253567261945E-09,2.57191375343447,2.43144544094848,9.40324447341414E-06,9.4032444728698E-06,0,0,0,0,0,0,1.07736853159104E-19,9.59147154634979E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709049089704846,0.709049050788629,6.25703489034911E-11,6.2570348508387E-11,0,0,0,0,0,0,0,0,1.12604527312048,1.12604474090128,2.87381900601435E-12,2.87381738250513E-12,5.38894152470009E-22,5.38894152470009E-22,7.50171608849112E-12,7.25809529755673E-12,1.62899241884227E-16,1.62899113343566E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837987089029828,1.30446728742169,-278.990949549441,155.851385094005
5tmn,7.64453596526846,6.55232055301196,15.4779688976295,10.313972107731,1.86824411775545E-18,1.86824411775545E-18,2.65126474620114,2.35307572320022,7.27459963091943E-05,7.27459962952111E-05,0,0,0,0,0,0,19.0340550133754,3.80791295316695,0.00639327935247471,0.00635078291625599,0,0,0,0,0,0,6.95917828732854E-06,5.01283383602485E-06,2.92313036525882,0.999977810108306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740222782518403,0.740222548628684,0.974237450804893,0.974237446851601,0,0,2.15617099912531E-08,1.85776062658928E-08,0.151129429686568,0.150040558448768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63662224306877,2.33905113848,6.39121041120724E-05,6.39121041028554E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09746899292521,-0.409958891313196,-185.738899938623,81.3356275472516
4twp,4.00992681217802E-15,3.46623374283668E-15,11.9206323606741,11.1699207423071,4.55083991148083E-11,4.55083726713348E-11,3.56557210201885,3.56546997730654,0.578075354202018,0.578075354202018,1.30020012498681E-23,1.30020012498681E-23,0,0,7.62735982067823E-06,7.62735982067823E-06,20.183704657936,3.1222826529229,1.00814695890408,1.00805802305496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961969544050263,0.959804743327987,2.85418762133675E-11,2.85418762133675E-11,0,0,1.00101485365158,0.999981479290801,9.11356321092794E-19,9.11356321092794E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09574772152442,1.09574772150967,0.567009445661201,0.567009445661201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220843665295216,0.220741805636643,1.3842703448293E-22,1.36680724474446E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257532243834785,0.0542700710291907,-209.161081187938,108.944306144561
2qbp,5.54669801386584,4.56045145182504,5.93753643190886,5.16756814388422,0.311948347736678,0.311948347736672,4.70918135920731,3.86320355742594,4.28893182490954E-05,3.97594996371247E-05,0.208160112960894,0.208160112960894,0,0,2.94180464010017E-05,2.94180464010017E-05,33.8474256988705,5.20148372131237,1.97996793604793,1.97309928896247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86394559524992E-08,6.8633166427848E-08,0.000935801985506593,0.000935801944768091,6.36910491652999E-16,6.36910491652999E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77459192972949E-07,1.6709366338241E-07,9.88249138652185E-16,9.8623439753258E-16,4.8224677840522E-12,4.8224677840522E-12,3.09787113269905,2.2917314463744,4.1976164892132E-05,3.88465511499294E-05,0.208160081780247,0.208160081780247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840550655914408,0.838787478697805,-2.46753899288571,-0.542229313796577,-207.499566774088,109.292046588972
