PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
4ayr,1,0,0,0,6,4,0,0,11,1,0,-3.445977514367,97.53
6npi,0,1,2,7,0,3,0,0,14,2,2.227113381886,1.7873935292903,45.06
2uzo,0,0,2,9,3,5,0,0,23,3,2.803081772296,0.4932576715428,153.15
6dcg,1,0,3,20,2,10,0,0,50,10,7.44569260833,4.6461360944696,156.7
1abf,0,0,0,1,4,5,0,0,11,0,0.50247901934,-2.5111922613324,90.15
1oir,2,0,3,13,4,5,0,0,31,8,4.203283617685,2.2056571269833,90.78
5fnj,0,1,1,7,0,3,0,0,13,4,2.340720457908,1.7233020667405,49.36
2x9e,1,0,4,20,4,10,0,0,49,10,7.115500416228,4.7355250909408,127.5
5kcv,2,0,5,21,6,3,0,0,33,4,6.925758139869,5.3230476904312,98.51
1wb0,1,2,1,11,9,11,0,0,48,10,3.397312194926,-1.5958726547588,295.72
3wdd,0,0,3,28,8,12,0,0,75,15,11.3614288370776,4.4895296322822,260.97
2iog,1,0,2,18,3,4,0,0,39,11,6.04784364329,4.2121910287709,75.36
2vd7,0,2,1,3,0,5,0,0,12,2,0.951166529614,-0.0159091360686999,93.15
6atv,5,0,1,33,33,20,0,0,114,51,11.342662086045,-1.0189231768975,659.75
3zov,1,0,2,13,4,8,0,0,31,6,4.01087468372,1.6741188762766,109.15
3zy5,2,2,1,7,10,13,0,0,38,8,2.064102254146,-4.9072286323447,332.97
5g22,1,0,3,16,2,6,0,0,34,11,5.18883316583,2.53198441874,130.25
1g3f,2,2,0,14,16,14,0,0,66,30,5.940254073845,-1.6960353244628,422.87
6bqd,0,0,1,10,0,3,0,0,25,4,3.639751713987,1.73603623980704,52.98
5ddb,0,0,3,9,0,9,0,0,28,5,2.916454698745,1.8588941802458,114.52
1joj,0,0,3,23,10,12,0,0,69,22,7.543558654928,1.5052358325767,307.25
3ekn,2,0,2,12,6,5,0,0,38,8,3.981664916109,1.1402225867759,122.75
1mto,0,1,0,1,4,8,0,0,16,4,0.249101482818,-4.0453697613214,172.38
5am5,0,0,0,7,1,1,0,0,16,3,3.988041680025,3.40600917886664,29.1
3thd,1,0,0,0,6,4,0,0,11,1,0,-3.718561293247,97.53
3n51,1,0,4,15,4,4,0,0,28,4,4.98518902406,2.8866557311481,86.23
4g1f,1,0,2,13,5,3,1,0,24,2,4.607538283202,2.6770337169974,107.17
6hks,3,2,0,13,23,17,0,0,63,33,5.109121150069,-3.512613033092,493.33
1npz,0,0,2,18,2,5,0,0,37,12,6.407537373004,3.7060306696576,113.19
5vm6,0,0,2,14,2,1,3,0,19,2,5.205287011253,4.2683814684716,41.13
1uu8,1,0,2,9,2,4,0,0,31,6,3.052378481722,1.6826120855373,67.9
5klr,5,1,1,23,23,11,0,0,69,34,7.98702027077,2.1074749585558,409.24
6oxx,0,0,1,18,4,8,0,0,41,14,7.272418035946,3.2286734986456,163.24
4hnp,0,0,0,12,4,5,0,0,36,17,5.809670299656,2.8100450065612,127.84
4qvq,0,0,2,9,4,6,0,0,28,9,3.666215509923,0.6007959006485,124.44
2q70,0,0,2,14,2,5,0,0,23,1,4.373858221122,3.8175533931999,49.69
2wd1,0,0,3,9,2,7,0,0,24,4,3.342890990016,0.1753180968261,149.25
4mm9,1,0,1,14,4,6,0,0,22,11,4.831197836241,3.9379759676391,58.13
2x6y,0,0,0,3,19,30,0,0,72,17,0.926254949024,-14.53313999313,503.64
2q6c,0,1,4,23,2,7,0,0,41,10,7.584733616959,5.326827530187,105.83
1xm6,0,0,1,11,1,3,0,0,19,5,3.5157689832,2.0331082995637,56.79
1xbc,1,0,5,16,3,5,0,0,35,2,5.273373285631,3.044300175822,74.03
2a3a,1,0,1,2,2,3,0,0,13,0,0.563424180962,-0.3670181220125,70.55
1vyj,5,2,2,36,34,25,0,0,135,64,13.91434506655,-0.191833244867498,774.67
4pis,1,0,2,13,4,5,2,0,32,10,5.390404899497,2.988696692037,112.27
4ucs,0,0,2,3,4,5,0,0,14,1,1.047886294593,-0.8353465338621,112.96
3q2g,0,0,2,15,1,8,2,0,36,10,5.674374921572,2.06224766184394,121.31
3tib,1,1,0,4,7,9,0,0,26,10,0.954342701044,-2.39746540037726,197.86
6qhr,1,0,2,8,3,6,0,0,29,3,3.194439247586,0.0558448046308995,116.26
5wyq,2,1,2,7,9,8,0,0,27,7,2.604605865823,-0.5349267032981,227.13
5a4e,0,0,2,7,1,3,0,0,15,2,2.141055558799,1.4795033529305,79.46
6buu,4,5,3,24,29,32,0,0,113,48,7.931385410301,-8.6459911471217,881.22
3ft8,0,0,3,14,3,6,0,0,27,2,4.975759851356,2.7205037499328,97.28
3grj,1,1,2,6,2,3,0,0,14,2,1.908126668818,1.5748514892736,70.06
5uy8,0,0,2,11,3,5,0,0,31,5,3.954269482285,1.28681082445078,140.99
1ftl,0,0,1,4,2,6,0,0,18,2,2.24314243544,-0.5495904459056,149.84
5q18,1,0,3,21,3,6,0,0,37,7,7.225594880634,4.8733339479556,77.63
6gmq,0,0,2,7,1,2,0,0,13,2,2.227113381886,1.3122155827697,25.16
4y24,0,0,4,15,6,17,0,0,45,8,4.442039223882,-0.483545309145799,226.56
2xag,1,2,5,21,10,18,1,0,64,16,7.59291513841,-0.8576458054786,398.61
3ntp,1,1,0,5,3,6,0,0,31,10,1.580302082466,-1.2542328208786,157.23
2xhs,2,1,0,15,20,16,0,0,69,24,6.94823237753,-2.4251602364098,460.48
2bmz,0,0,0,0,6,10,0,0,22,4,0,-4.8760807861705,158.3
4k2g,0,0,2,14,0,6,0,0,20,4,4.253176700184,2.5594191232438,36.68
1vgc,0,0,1,8,3,3,1,0,16,4,2.740650823016,0.824186689359,69.56
4w55,0,0,1,9,0,0,0,0,9,2,3.3816135253208,3.3816135253208,0
3n7s,1,0,3,21,7,6,2,0,54,12,7.395476176103,3.4712064729385,178.09
4os1,3,1,0,22,30,27,0,0,104,26,8.435357942199,-5.1919153364906,785.45
4hai,0,0,1,17,1,3,0,0,28,4,5.865078553925,3.8626027249002,74.86
5iub,1,0,3,12,4,8,0,0,32,6,3.825656196161,2.0580537793066,115.36
4j8t,0,0,0,11,3,4,0,0,28,1,4.386083910076,1.5996775264672,86.99
2vxj,0,0,0,0,11,16,0,0,34,7,0,-8.673108181635,268.68
5d6e,0,0,2,13,2,6,0,0,27,6,4.427975173669,1.6448095603276,98.5
1y3w,1,0,2,16,4,5,0,0,33,5,5.192694109523,3.5605862744466,93.08
4qlq,1,0,1,14,6,7,0,0,42,15,5.915473276387,2.1564664181662,150.66
2xba,1,0,2,13,3,5,0,0,34,5,4.441133500854,1.0970891563442,102.04
5sys,0,0,4,21,2,10,0,0,43,12,6.802925679589,3.143849637283,121.93
2zns,1,2,0,1,3,4,0,0,10,4,0.339841940879,-0.4165076485154,107.9
1nde,1,0,3,17,4,5,1,0,33,10,5.880187719528,3.949799297005,116.08
1tys,0,1,0,4,2,7,0,0,21,4,0.954342701044,-2.21152872093176,161.1
5oxg,1,0,4,15,2,4,0,0,31,3,4.846758803459,3.02104834662,63.45
4e4x,0,0,2,13,3,8,0,0,32,9,4.267332296554,1.4032034862866,132.9
4n98,0,1,2,13,0,3,0,0,16,2,3.991965027703,3.6503521178046,40.13
4jfi,0,0,2,15,0,8,0,0,38,7,4.480559399433,2.600189916407,103.84
4ylu,0,0,4,11,1,5,0,0,30,7,3.68655254043,1.6630640043734,108.36
1iup,0,1,0,2,0,2,0,0,6,1,1.00495803868,0.4647523128432,40.13
5yfz,0,1,2,16,2,7,0,0,33,6,5.721668668108,4.2576906690414,128.92
4zuq,1,0,0,3,5,2,0,0,10,5,1.019525822637,-0.539218454272,76.97
4d09,0,0,4,18,1,5,0,0,30,4,5.708207413617,4.4327382151312,72.7
4jlm,0,0,3,13,4,7,0,0,29,9,4.305154734508,2.610485276708,162.71
5jn9,0,0,2,6,2,4,0,0,16,3,2.02173374484,0.4146794626551,118.9
4o2a,1,0,4,11,4,6,0,0,29,8,3.602914781813,1.3164996383671,136.9
3fqh,0,0,2,8,2,5,0,0,27,4,2.901497488318,1.1630922087924,78.98
5f3z,0,1,2,8,0,3,0,0,17,4,2.470421255114,1.9069550096026,77.6
6cex,1,1,0,5,2,3,0,0,13,4,1.905854135168,0.0776903829417999,82.19
5jm4,1,4,0,32,17,20,0,0,99,47,15.442062770599,3.5811584907048,565.34
4d1c,0,0,1,7,1,2,1,0,15,2,2.694621923349,0.8963346553866,58.53
1utz,0,1,4,17,1,4,0,0,31,7,5.393806074206,4.0529976030284,110.36
3gk2,1,0,1,8,4,4,0,0,19,4,3.279295073641,2.3216656592054,90.18
4yb7,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
6da4,2,0,1,7,3,6,0,0,27,5,2.105034383614,0.54227854081894,85.98
3sff,1,0,2,15,3,4,1,0,28,4,4.799900126306,3.5384915318806,68.26
4u0c,1,1,2,17,13,13,0,0,64,24,6.003374277414,-1.955538087102,352.47
3nrz,2,0,1,2,4,2,0,0,10,0,0.660807473847,-0.15224166173606,73
2rjp,0,1,3,22,1,6,0,0,36,11,7.652823634384,5.4897675125533,120.98
4yy6,2,1,0,16,19,15,0,0,72,40,6.728266462626,-2.667602395155,451.51
2bmg,0,0,3,18,1,4,2,0,35,9,6.235412563742,5.0406046679128,63.69
4l3p,1,0,5,14,4,4,0,0,30,3,4.563688936423,2.7789016191513,114.72
4dfn,0,0,3,13,4,6,0,0,33,4,4.324648735558,1.9910432380141,118.95
5jf1,0,0,0,9,4,5,0,0,27,11,4.373066426386,0.854067842426601,118.97
2yke,0,0,4,20,1,5,0,0,35,3,6.45982103421,3.4459900779121,79.07
5eth,0,0,4,17,0,7,0,0,36,6,5.579369558793,3.65573322127,99.24
2v16,1,0,1,14,5,4,0,0,35,13,5.827458571763,2.7456375364124,123.58
5e8w,1,0,5,16,3,5,0,0,35,2,5.273373285631,3.044300175822,74.03
1tr7,0,0,0,3,4,6,0,0,16,5,1.388807331871,-1.7877956519728,99.38
5uir,0,0,3,19,2,3,0,0,25,5,6.332013665312,4.5576374926229,76.11
3fn0,1,1,1,14,16,16,0,0,83,32,5.783415376974,-4.6247306891432,448.77
3ot3,1,0,2,10,5,5,1,0,24,2,3.911061674985,2.3944584764256,102.19
2gnf,1,0,1,7,4,2,0,0,18,3,2.499820208992,1.3328392338589,69.63
4lwv,1,0,3,19,6,5,2,0,41,7,7.642151686563,3.7478899832604,155.37
5usq,1,0,4,13,3,5,1,0,31,5,4.346912178793,2.7240202515593,72.24
2b8l,1,0,3,22,5,5,0,0,41,13,7.344048952433,3.3171662552398,140.8
6o9x,1,0,1,7,3,5,0,0,21,4,2.173888768211,1.410147455262,120.77
2wl4,1,3,2,10,8,16,0,0,48,18,3.489195125425,-4.4548261267351,427.36
3hha,1,0,2,12,4,4,0,0,28,8,4.586917978979,2.5851833445069,101.61
2fwy,1,0,3,13,4,6,1,0,28,7,4.982252466254,2.7121404105926,129.99
1bil,0,0,2,17,5,6,0,0,45,16,7.650881196859,3.8586237014123,177.33
6cd9,2,1,0,6,11,9,0,0,39,15,1.952507829069,-3.3289302670478,240.27
3ad8,1,1,0,2,1,2,0,0,8,1,0.879257506096,-0.0276641201598001,54.1
2poq,0,0,0,1,4,5,0,0,12,2,0.249101482818,-3.0479639142784,107.22
5k0x,4,0,1,14,11,4,0,0,34,3,4.468525554628,0.6961192218226,145.06
1qs4,1,0,2,7,1,6,1,0,20,4,2.649404898154,0.8437868959378,102.57
2fyv,1,1,0,0,8,9,0,0,21,7,0,-5.5520481339314,186.18
4eg4,2,0,2,16,4,2,2,0,28,8,6.093587468989,4.2323421922886,68.91
3co9,0,0,2,11,3,7,0,0,33,6,4.128998080155,0.855926838057701,166.93
4u90,1,1,2,22,17,16,0,0,78,30,8.406316412577,-0.460182709875899,463.46
5j7s,1,0,3,13,4,3,1,0,33,7,4.813821363222,3.1604321238543,86.62
6esy,0,0,2,13,0,1,0,0,20,2,4.404192387154,4.2787339843423,31.78
3uo5,0,1,3,13,2,4,0,0,23,5,4.322885971072,3.1612329920392,89.97
5mgm,0,0,2,9,0,3,0,0,16,3,2.779028984935,1.7957254856657,52.08
1mqj,1,1,0,1,4,4,0,0,14,3,0.153511312505,-1.25104422046276,117.18
4ppa,0,0,3,11,2,8,0,0,31,6,3.926936897374,1.6776352758863,124.11
1h8s,1,1,1,9,4,5,0,0,24,4,3.17585999443,0.7970549782312,142.48
5apj,0,0,3,22,1,8,1,0,35,5,7.01052542973,4.5471761174182,84.09
2hk5,2,0,4,16,5,4,0,0,32,9,5.682246145482,4.4245694772672,93.58
4f65,0,0,4,14,3,6,1,0,29,8,5.093208632766,4.1690765993644,104.55
1o2y,1,2,3,10,6,8,1,0,28,6,3.639994843373,1.9892096113896,180.29
6pf3,1,1,3,17,6,5,1,0,31,5,5.552814197642,3.8212998507253,151.74
6hwz,0,0,1,6,0,0,0,0,7,0,1.908126668818,1.908126668818,0
3i5r,3,1,0,20,16,13,0,0,71,27,8.087634226142,1.470154969905,376.92
6hb6,1,0,1,7,8,9,0,0,33,8,1.991752751073,-2.45077732814126,227.82
1ugp,0,1,0,2,0,2,0,0,6,2,1.048965390992,0.707700224561,40.13
3skh,0,1,4,20,0,4,1,0,27,4,6.520727885877,5.4378551869034,45.06
1tsi,0,1,0,1,2,5,0,0,11,4,0.339841940879,-2.2148480961082,122.33
3wc7,1,2,1,12,4,5,0,0,29,14,4.479096901787,2.2252043401262,146.81
6cq4,0,1,2,17,2,6,0,0,27,2,5.542793907546,3.8450512064009,105.34
5dw1,1,0,2,15,2,4,0,0,31,7,4.37948352608,2.8729074515636,73.59
1k2v,0,0,0,10,2,8,0,0,35,0,3.750299673813,0.8213403565193,146.82
3ask,5,1,0,18,30,19,0,0,83,44,6.425774780606,-5.0424652155129,588.37
2adu,0,0,2,7,1,3,0,0,12,1,2.320865454843,2.3074383538871,41.57
3egk,0,0,1,15,1,3,1,0,28,9,5.367598076093,3.0369627099492,84.94
5uiq,0,0,1,8,2,2,0,0,13,3,2.843199477248,1.5823437057359,52.32
1jfh,0,0,0,3,6,11,0,0,25,6,1.028029593204,-3.4831204388081,199.67
4yl0,0,0,3,21,0,4,1,0,28,3,6.977671968118,4.9179352960634,72.3
4obv,1,1,0,3,3,4,0,0,17,4,1.072360522984,-0.5778107113114,80.13
2xz5,1,0,0,3,0,1,0,0,10,4,0.831564176227,0.1283668355295,26.3
4kmd,1,1,1,12,16,17,0,0,70,30,5.401152226527,-4.2687026948899,435.31
3ri1,0,0,3,14,2,2,0,0,21,1,4.533565699981,3.2429256779529,51.8
5owa,1,0,2,6,2,4,0,0,24,4,2.1784887777,1.6242047583673,100.7
1czk,0,1,1,7,4,8,0,0,31,7,2.35052590714,-3.1638158535392,217.05
3run,1,1,5,29,16,15,2,0,80,8,10.474716605819,1.2046104267135,414.27
5nhh,0,0,2,6,2,6,0,0,27,6,2.040763279829,0.4373325030448,92.37
4px6,2,0,1,8,7,3,0,0,29,4,2.811373316976,1.06773010117294,120.02
4wnp,1,0,2,14,3,5,0,0,30,5,5.458260328456,3.0820584648511,100.89
6qk8,3,2,1,20,21,20,0,0,76,38,7.026645569297,-2.0683942466702,551.23
6oht,1,0,0,15,1,2,0,0,28,6,6.607968267627,5.434434514641,30.74
5ura,0,1,4,22,0,3,0,0,32,6,6.924648018886,5.4410975781647,66.43
4phv,0,0,4,26,5,5,0,0,46,12,8.30060333785,4.4426628238544,118.89
4iax,3,5,1,13,6,12,0,0,42,19,4.213743217472,-0.183073767898499,284.11
1nd5,1,1,2,12,2,3,0,0,19,5,3.816253337636,1.349637882523,89.61
1los,0,1,0,3,3,9,0,0,21,4,1.408373821403,-2.4154731498718,193.69
1jwu,4,1,1,28,30,19,0,0,106,51,11.695816025208,-1.0930794220953,635.73
6d4a,1,1,2,13,15,23,0,0,68,19,4.660313603847,-6.1803731238552,414.36
3d94,3,0,4,16,5,3,0,0,37,4,5.219043191329,3.420726846491,79.75
3avl,1,2,0,11,14,14,0,0,61,15,5.334017112754,-2.3631643329412,404.02
6uhu,2,0,0,5,11,0,0,0,14,9,1.861846782856,0.958390164699,44.25
1vr1,1,6,2,23,12,22,0,0,91,40,8.845851521279,0.989419689537502,541.76
2yc0,0,2,0,1,1,5,0,0,10,4,0.339841940879,-1.0077655137864,100.49
5one,0,0,4,18,3,5,0,0,40,6,6.189270306051,3.8349579279213,119.56
5f2s,0,1,2,4,2,4,0,0,15,2,1.361079398071,0.2398478454886,120.17
5ieo,0,0,0,19,2,2,0,0,29,6,8.7997367655448,7.1771453596378,40.46
6b4w,1,0,3,15,3,6,0,0,38,7,4.609765179358,2.4145677166241,124.31
4jv6,1,0,4,16,1,1,0,0,22,3,5.092200189908,4.3727052321427,19.07
1i5h,1,2,1,26,21,26,0,0,122,44,11.060139495762,-3.8659494785437,673.79
5ael,0,2,0,6,0,7,0,0,22,8,2.6758034388228,0.12361901324604,149.24
4n7j,1,0,1,7,1,2,0,0,14,1,2.452731461925,1.437806863576,34.28
4gmc,0,0,4,19,1,7,0,0,41,7,7.169277793262,3.86794256262,119.23
2bks,1,0,3,19,3,6,0,0,43,15,5.902070321795,3.007052076694,97.31
6o6g,0,1,2,16,0,3,2,0,27,4,5.89482402644,5.2752126489032,52.6
2pnc,2,0,1,7,5,0,2,0,14,2,2.836205944052,1.1791900861847,45.25
6q38,2,1,5,31,23,28,0,0,119,28,11.267734995284,-1.7533601263237,662.68
4x7i,0,0,2,12,3,8,0,0,27,3,3.511727922079,1.9544092172632,112.4
5ofu,1,1,2,3,5,9,0,0,23,4,1.068927219732,-2.8677216933767,202.79
4aoc,0,0,0,0,5,7,0,0,15,3,0,-3.8520548073237,119.61
5trh,0,1,3,18,1,4,1,0,27,6,5.956144252492,4.7374021523968,78.46
5q0x,0,1,5,21,0,7,2,0,38,7,7.658109724715,6.4945048551564,93.21
4j0t,0,0,2,15,3,8,0,0,29,5,4.651070656478,2.6545773996657,96.33
6jjn,0,1,0,4,17,28,0,0,67,17,1.266096889903,-13.200930585767,484.85
1gi6,0,0,1,6,4,4,0,0,19,2,2.028768708798,1.2905753415935,82.46
1r6n,0,1,4,20,1,8,2,0,41,5,7.053610848533,4.4567951159616,166.62
6g9d,0,0,2,14,2,5,1,0,32,6,5.433196160297,2.7885239890487,96.45
2w97,0,0,0,0,3,3,0,0,6,2,0,-2.116942102586,60.69
6kdz,0,0,2,8,1,7,0,0,27,3,2.51375490928,1.0634897753643,101.19
3zrc,0,0,3,9,2,7,0,0,30,6,2.773049678017,0.4572272858709,121.7
2c8x,1,0,3,22,4,4,1,0,35,11,6.893414031316,3.9397529395036,100.62
6aji,1,0,3,19,2,3,3,0,30,4,6.909575693183,5.2628941554767,51.36
3c14,0,2,0,1,0,6,0,0,9,2,0.249101482818,-1.970277648176,155.23
5dt2,0,0,5,19,2,3,0,0,32,6,6.059822271004,5.1793066523601,64
4g11,1,0,1,5,3,4,0,0,23,4,1.59493356534,-0.5724364760281,84.64
5wfd,1,0,3,16,4,4,0,0,39,7,5.438933542977,2.9788505716061,95.87
6rj6,0,1,3,15,2,7,2,0,32,7,5.25782646201,2.4102911581971,136.91
1a0q,0,2,1,10,1,5,0,0,23,10,3.779328751681,1.6422619897697,128.4
6fdu,1,0,2,13,4,5,2,0,32,10,5.390404899497,2.988696692037,112.27
1v2m,0,0,1,6,3,2,0,0,9,1,1.908126668818,1.4213652516236,49.87
4zla,1,1,1,9,5,4,0,0,22,8,3.666215509923,1.997775841021,117.1
4brx,0,0,3,11,3,6,0,0,32,7,3.615027314686,1.5461476573786,113.53
2r3c,2,3,0,20,22,26,0,0,117,31,8.068753387875,-5.72583982301681,712.92
5hu1,1,0,2,12,4,7,0,0,28,3,3.565101026113,1.1144980836083,125.37
4g5y,0,0,1,3,0,2,0,0,11,2,1.182578219243,0.0826440705702001,74
2yj9,1,0,2,22,3,7,1,0,38,8,7.448603862016,3.7630781986656,117.52
4bhz,0,0,3,5,0,2,0,0,13,0,1.57755273657,0.9528962812225,54.02
5x8i,0,0,6,17,0,7,0,0,31,3,5.445610576657,4.6286703295963,69.63
4ec4,2,0,5,36,10,14,0,0,86,28,11.9170856773256,4.0697524646672,292.12
5y5u,0,0,2,7,3,6,0,0,29,3,2.565524578676,0.71216473643054,108.2
2e7l,1,2,2,23,12,14,0,0,76,29,9.031640724241,1.6194041368256,386.44
6moa,1,0,3,13,1,4,0,0,30,3,4.050711473241,2.8865693886134,65.25
5n7b,2,1,0,11,17,16,0,0,60,21,3.672184248233,-4.6993389165946,426.74
4ptc,0,0,2,7,4,5,0,0,21,4,2.450676148286,0.2059753983787,146.44
5a6h,0,0,1,7,5,6,1,0,21,6,3.381396236361,0.2057297666655,150.46
1mwt,1,1,1,10,3,5,0,0,23,6,3.615488747478,1.0746064404452,128.21
3m94,2,2,1,6,4,11,0,0,31,7,1.862920154685,-3.038531937098,246.21
6hhi,1,0,4,24,4,4,0,0,44,8,7.966764257966,5.1520519939133,106.57
4zt6,2,0,1,11,4,5,2,0,27,6,3.946496608285,1.7289537392477,76.56
1bgo,0,0,3,19,3,5,0,0,34,11,6.866590814143,3.5074745727407,116.77
1g1e,3,4,1,36,33,32,0,0,136,70,14.9956015153,0.344613184453301,908.95
6ft7,0,0,1,6,1,2,0,0,19,1,1.908126668818,0.9618902730924,41.46
3tku,1,0,2,8,2,3,0,0,20,2,2.555368103585,0.3440292109164,75.26
1f0q,0,0,2,10,3,5,0,0,20,0,3.260444765277,2.2752090297033,94.83
1gux,1,3,2,20,18,19,0,0,81,36,8.042146894027,-0.508066510225798,546.27
5tx5,0,0,3,11,2,6,0,0,28,4,3.433175003908,2.0713179162555,100.21
2osc,0,0,4,19,2,7,0,0,33,6,5.943109865062,3.7855229647861,79.8
5id1,3,2,1,27,28,24,0,0,100,28,10.157775978032,-1.6594527475718,689.43
1xp9,1,0,3,20,3,5,0,0,33,6,6.391574307848,5.5807163406622,88.66
5anq,0,1,3,8,1,6,0,0,23,5,2.631232640753,0.7908794482046,103.72
6b5i,0,0,4,20,1,7,0,0,33,6,6.120908053629,3.9395483153703,113.23
2vgo,2,0,1,9,4,4,0,0,29,5,3.18180098744,0.4841063023172,89.19
1zkk,5,1,0,18,28,17,0,0,73,39,6.784637304551,-1.0980618830446,514.75
4eg6,1,0,2,12,3,5,1,0,34,7,4.383140078751,1.8798615171197,114.94
5jgd,2,0,2,8,4,4,0,0,32,5,2.837405867658,0.25086659124484,134.39
5qcm,0,0,4,19,2,8,1,0,41,7,5.972174151586,3.8122644971526,131.34
4od7,0,1,0,8,11,14,0,0,57,20,3.004164056887,-5.2053827332834,369.75
4wvt,1,1,4,22,5,11,0,0,58,6,7.106614387931,2.878885444611,213.52
4xhv,3,4,1,17,20,20,0,0,90,41,6.417578372311,-2.5163862506067,558.16
1swn,0,1,0,6,2,4,0,0,16,5,1.775654362953,0.411075277357,106.56
1unh,0,0,1,6,1,4,0,0,21,1,2.391724460402,1.6042755104951,70.89
4n6h,1,0,1,9,3,4,0,0,31,2,2.972615691595,1.2325886368302,66.49
4fk7,0,0,2,10,3,1,0,0,16,0,3.17248630191,2.0033564747532,55.12
2jst,0,0,0,5,0,3,2,0,7,1,2.121072600849,2.040474527201,0
4uns,0,0,2,11,2,5,0,0,27,5,3.475489826654,1.0536865738672,120.33
5lj2,1,0,2,9,6,6,0,0,36,6,2.899892679438,-0.8343345824526,161.29
3o0u,0,0,2,12,1,7,0,0,26,6,4.143161040869,2.8016681653871,69.94
5vwk,1,3,0,9,12,16,0,0,67,27,4.22220145547,-4.7017661951478,416.38
3i28,0,0,3,22,1,5,0,0,31,8,6.773943097986,4.1222345777186,95.41
5vqq,0,0,3,18,1,6,0,0,37,9,5.28907329583,3.12990451844674,111.97
2c6k,0,0,2,14,4,6,0,0,27,5,5.043719409357,2.5929066493383,136.2
5hf1,2,1,2,18,16,11,0,0,60,26,6.364071446104,0.0983969231479007,353.56
3c9e,1,1,0,6,8,7,0,0,25,13,2.591284035368,-0.3628787092384,182.2
3tyq,0,1,3,14,1,6,0,0,31,6,5.2152643948908,3.05744649579034,119.98
3k0k,1,2,1,10,6,9,0,0,36,12,3.339391052734,-0.91585376819,248.74
4ovz,1,0,3,20,2,2,0,0,29,5,6.444281171483,5.2946478396846,33.54
3wuu,1,2,2,25,18,21,0,0,104,38,10.240946297004,-0.809465738060199,563.61
4w9w,1,0,2,11,6,3,0,0,25,4,3.241813875806,0.2985533011409,129.07
6m9d,2,0,1,11,10,5,0,0,30,10,4.159568763307,1.7048669641358,155.72
6q9l,3,0,3,19,4,4,2,0,46,11,6.917987808288,3.7153623098413,80.85
4fck,2,1,0,1,8,4,0,0,10,4,0.153511312505,-0.975896185359,131.41
6c5h,2,5,0,5,19,34,0,0,76,23,1.517728788273,-14.258582342006,686.19
6nzr,0,0,3,12,3,6,0,0,28,6,3.896800509778,1.1805773914312,134.35
3bho,6,2,2,9,12,16,0,0,53,14,2.567122361784,-6.19288632259012,437.01
6fcl,1,1,2,3,5,9,0,0,23,4,1.068927219732,-2.8677216933767,202.79
5w84,0,0,3,13,5,3,0,0,28,6,4.220372596503,1.5807913691367,109.14
5bqi,1,0,2,17,4,8,0,0,35,8,5.529001128059,1.5210450099003,99.03
1ths,0,4,1,17,10,19,0,0,79,32,6.524435990915,-1.7168789749171,468.16
1ct8,0,1,2,17,3,10,2,0,37,12,6.049111633755,1.1916064885114,183.42
3ka2,3,0,0,17,19,10,0,0,54,30,7.309435936702,-0.0841437967929996,336.94
4ncm,1,0,1,6,2,5,1,0,25,4,2.478942452516,-0.1116908662223,84.45
3hr1,0,0,5,17,0,5,0,0,30,5,5.329714453546,4.4467725357067,52.83
6h96,1,1,5,24,9,12,0,0,62,13,7.379843856956,3.8158999725547,281.58
1inh,1,1,1,5,5,4,0,0,18,4,1.482041207524,-0.3546206562834,125.97
4xj0,0,0,2,12,2,6,1,0,31,6,4.118851621114,2.31200298125614,87.58
5ech,0,1,0,6,0,3,0,0,15,5,2.6086396797528,1.8028199133252,57.2
2jbl,0,0,1,16,1,7,0,0,37,13,5.769384930809,5.391401197355,83.45
4rac,3,2,1,3,6,10,0,0,28,11,0.933998909529,-3.6816730637759,247.83
4mnx,4,2,0,20,36,27,0,0,107,54,7.227492001872,-6.7579916794164,847.19
5yqw,0,0,0,2,8,11,0,0,29,6,0.423775929684,-5.7980524107198,207.27
6cq0,1,1,2,13,3,4,0,0,25,5,4.308063155362,2.6180230184629,109.78
5aux,0,0,2,9,4,6,0,0,21,1,2.789407968182,2.1112231870976,107.22
5aqp,0,0,2,6,2,2,0,0,11,0,1.999052824207,0.9272466052831,51.8
6n7z,0,1,4,16,1,5,0,0,29,6,5.271084808664,3.4614903584097,139.05
5umw,0,0,1,6,5,6,0,0,27,5,2.101424424322,-2.8944856361312,155.05
3uzp,1,0,3,14,3,4,0,0,25,3,4.724385685168,3.5983305440305,70.87
4muw,1,0,3,16,3,5,0,0,33,6,5.061433702774,3.0196767653447,85.4
4p4b,1,5,0,3,5,11,0,0,29,15,0.928785364576,-2.5600143822848,288.46
3uo6,0,1,3,14,2,4,1,0,24,5,4.943522160428,3.7818691813952,89.97
6a05,3,2,3,9,10,13,0,0,45,2,2.630550454538,-3.562810633621,352.38
4lv3,0,0,1,12,2,2,0,0,17,3,6.151280150316,4.348786770098,40.46
4url,0,0,0,18,6,13,2,0,64,13,7.959000605509,1.0938759641369,255.07
3E+063,0,0,1,7,2,3,0,0,16,1,2.347755421866,1.9093601982828,50.74
